,signature,target
24589,REP.A002_MCF7_24H:E04,BRD-A16296925
24590,REP.A002_YAPC_24H:E06,BRD-A16296925
24591,REP.A002_MCF7_24H:E06,BRD-A16296925
24592,REP.A002_YAPC_24H:E05,BRD-A16296925
24593,REP.A002_MCF7_24H:E05,BRD-A16296925
24594,REP.A014_YAPC_24H:D07,BRD-K57222227
24595,REP.A014_HELA_24H:D08,BRD-K57222227
24596,REP.A014_HELA_24H:D10,BRD-K57222227
24597,REP.A014_HELA_24H:D12,BRD-K57222227
24598,REP.A014_HELA_24H:D09,BRD-K57222227
24599,REP.A014_HT29_24H:D09,BRD-K57222227
24600,REP.A014_HT29_24H:D08,BRD-K57222227
24601,REP.A014_HELA_24H:D07,BRD-K57222227
24602,REP.A014_YAPC_24H:D08,BRD-K57222227
24603,REP.A014_HT29_24H:D07,BRD-K57222227
24604,REP.A014_YAPC_24H:D09,BRD-K57222227
24605,REP.A014_PC3_24H:D08,BRD-K57222227
24606,REP.A014_YAPC_24H:D11,BRD-K57222227
24607,REP.A014_A375_24H:D07,BRD-K57222227
24608,REP.A014_A375_24H:D08,BRD-K57222227
24609,REP.A014_A375_24H:D10,BRD-K57222227
24610,REP.A014_A375_24H:D11,BRD-K57222227
24611,REP.A014_A375_24H:D12,BRD-K57222227
24612,REP.A014_HT29_24H:D12,BRD-K57222227
24613,REP.A014_HA1E_24H:D07,BRD-K57222227
24614,REP.A014_HA1E_24H:D08,BRD-K57222227
24615,REP.A014_HA1E_24H:D09,BRD-K57222227
24616,REP.A014_HA1E_24H:D10,BRD-K57222227
24617,REP.A014_HA1E_24H:D11,BRD-K57222227
24618,REP.A014_HA1E_24H:D12,BRD-K57222227
24619,REP.A014_PC3_24H:D12,BRD-K57222227
24620,REP.A014_PC3_24H:D11,BRD-K57222227
24621,REP.A014_PC3_24H:D10,BRD-K57222227
24622,REP.A014_PC3_24H:D09,BRD-K57222227
24623,REP.A014_PC3_24H:D07,BRD-K57222227
24624,REP.A014_HELA_24H:D11,BRD-K57222227
24625,REP.A014_MCF7_24H:D07,BRD-K57222227
24626,REP.A014_MCF7_24H:D08,BRD-K57222227
24627,REP.A014_MCF7_24H:D09,BRD-K57222227
24628,REP.A014_MCF7_24H:D10,BRD-K57222227
24629,REP.A014_HT29_24H:D11,BRD-K57222227
24630,REP.A014_MCF7_24H:D12,BRD-K57222227
24631,REP.A014_MCF7_24H:D11,BRD-K57222227
24632,REP.A014_HT29_24H:D10,BRD-K57222227
24633,REP.A014_YAPC_24H:D12,BRD-K57222227
24634,REP.A014_YAPC_24H:D10,BRD-K57222227
24635,REP.A014_A375_24H:D09,BRD-K57222227
24636,REP.A014_YAPC_24H:D07,BRD-K57222227
24637,REP.A014_HELA_24H:D08,BRD-K57222227
24638,REP.A014_HELA_24H:D10,BRD-K57222227
24639,REP.A014_HELA_24H:D12,BRD-K57222227
24640,REP.A014_HELA_24H:D09,BRD-K57222227
24641,REP.A014_HT29_24H:D09,BRD-K57222227
24642,REP.A014_HT29_24H:D08,BRD-K57222227
24643,REP.A014_HELA_24H:D07,BRD-K57222227
24644,REP.A014_YAPC_24H:D08,BRD-K57222227
24645,REP.A014_HT29_24H:D07,BRD-K57222227
24646,REP.A014_YAPC_24H:D09,BRD-K57222227
24647,REP.A014_PC3_24H:D08,BRD-K57222227
24648,REP.A014_YAPC_24H:D11,BRD-K57222227
24649,REP.A014_A375_24H:D07,BRD-K57222227
24650,REP.A014_A375_24H:D08,BRD-K57222227
24651,REP.A014_A375_24H:D10,BRD-K57222227
24652,REP.A014_A375_24H:D11,BRD-K57222227
24653,REP.A014_A375_24H:D12,BRD-K57222227
24654,REP.A014_HT29_24H:D12,BRD-K57222227
24655,REP.A014_HA1E_24H:D07,BRD-K57222227
24656,REP.A014_HA1E_24H:D08,BRD-K57222227
24657,REP.A014_HA1E_24H:D09,BRD-K57222227
24658,REP.A014_HA1E_24H:D10,BRD-K57222227
24659,REP.A014_HA1E_24H:D11,BRD-K57222227
24660,REP.A014_HA1E_24H:D12,BRD-K57222227
24661,REP.A014_PC3_24H:D12,BRD-K57222227
24662,REP.A014_PC3_24H:D11,BRD-K57222227
24663,REP.A014_PC3_24H:D10,BRD-K57222227
24664,REP.A014_PC3_24H:D09,BRD-K57222227
24665,REP.A014_PC3_24H:D07,BRD-K57222227
24666,REP.A014_HELA_24H:D11,BRD-K57222227
24667,REP.A014_MCF7_24H:D07,BRD-K57222227
24668,REP.A014_MCF7_24H:D08,BRD-K57222227
24669,REP.A014_MCF7_24H:D09,BRD-K57222227
24670,REP.A014_MCF7_24H:D10,BRD-K57222227
24671,REP.A014_HT29_24H:D11,BRD-K57222227
24672,REP.A014_MCF7_24H:D12,BRD-K57222227
24673,REP.A014_MCF7_24H:D11,BRD-K57222227
24674,REP.A014_HT29_24H:D10,BRD-K57222227
24675,REP.A014_YAPC_24H:D12,BRD-K57222227
24676,REP.A014_YAPC_24H:D10,BRD-K57222227
24677,REP.A014_A375_24H:D09,BRD-K57222227
24678,REP.A014_YAPC_24H:D07,BRD-K57222227
24679,REP.A014_HELA_24H:D08,BRD-K57222227
24680,REP.A014_HELA_24H:D10,BRD-K57222227
24681,REP.A014_HELA_24H:D12,BRD-K57222227
24682,REP.A014_HELA_24H:D09,BRD-K57222227
24683,REP.A014_HT29_24H:D09,BRD-K57222227
24684,REP.A014_HT29_24H:D08,BRD-K57222227
24685,REP.A014_HELA_24H:D07,BRD-K57222227
24686,REP.A014_YAPC_24H:D08,BRD-K57222227
24687,REP.A014_HT29_24H:D07,BRD-K57222227
24688,REP.A014_YAPC_24H:D09,BRD-K57222227
24689,REP.A014_PC3_24H:D08,BRD-K57222227
24690,REP.A014_YAPC_24H:D11,BRD-K57222227
24691,REP.A014_A375_24H:D07,BRD-K57222227
24692,REP.A014_A375_24H:D08,BRD-K57222227
24693,REP.A014_A375_24H:D10,BRD-K57222227
24694,REP.A014_A375_24H:D11,BRD-K57222227
24695,REP.A014_A375_24H:D12,BRD-K57222227
24696,REP.A014_HT29_24H:D12,BRD-K57222227
24697,REP.A014_HA1E_24H:D07,BRD-K57222227
24698,REP.A014_HA1E_24H:D08,BRD-K57222227
24699,REP.A014_HA1E_24H:D09,BRD-K57222227
24700,REP.A014_HA1E_24H:D10,BRD-K57222227
24701,REP.A014_HA1E_24H:D11,BRD-K57222227
24702,REP.A014_HA1E_24H:D12,BRD-K57222227
24703,REP.A014_PC3_24H:D12,BRD-K57222227
24704,REP.A014_PC3_24H:D11,BRD-K57222227
24705,REP.A014_PC3_24H:D10,BRD-K57222227
24706,REP.A014_PC3_24H:D09,BRD-K57222227
24707,REP.A014_PC3_24H:D07,BRD-K57222227
24708,REP.A014_HELA_24H:D11,BRD-K57222227
24709,REP.A014_MCF7_24H:D07,BRD-K57222227
24710,REP.A014_MCF7_24H:D08,BRD-K57222227
24711,REP.A014_MCF7_24H:D09,BRD-K57222227
24712,REP.A014_MCF7_24H:D10,BRD-K57222227
24713,REP.A014_HT29_24H:D11,BRD-K57222227
24714,REP.A014_MCF7_24H:D12,BRD-K57222227
24715,REP.A014_MCF7_24H:D11,BRD-K57222227
24716,REP.A014_HT29_24H:D10,BRD-K57222227
24717,REP.A014_YAPC_24H:D12,BRD-K57222227
24718,REP.A014_YAPC_24H:D10,BRD-K57222227
24719,REP.A014_A375_24H:D09,BRD-K57222227
24720,REP.A014_YAPC_24H:D07,BRD-K57222227
24721,REP.A014_HELA_24H:D08,BRD-K57222227
24722,REP.A014_HELA_24H:D10,BRD-K57222227
24723,REP.A014_HELA_24H:D12,BRD-K57222227
24724,REP.A014_HELA_24H:D09,BRD-K57222227
24725,REP.A014_HT29_24H:D09,BRD-K57222227
24726,REP.A014_HT29_24H:D08,BRD-K57222227
24727,REP.A014_HELA_24H:D07,BRD-K57222227
24728,REP.A014_YAPC_24H:D08,BRD-K57222227
24729,REP.A014_HT29_24H:D07,BRD-K57222227
24730,REP.A014_YAPC_24H:D09,BRD-K57222227
24731,REP.A014_PC3_24H:D08,BRD-K57222227
24732,REP.A014_YAPC_24H:D11,BRD-K57222227
24733,REP.A014_A375_24H:D07,BRD-K57222227
24734,REP.A014_A375_24H:D08,BRD-K57222227
24735,REP.A014_A375_24H:D10,BRD-K57222227
24736,REP.A014_A375_24H:D11,BRD-K57222227
24737,REP.A014_A375_24H:D12,BRD-K57222227
24738,REP.A014_HT29_24H:D12,BRD-K57222227
24739,REP.A014_HA1E_24H:D07,BRD-K57222227
24740,REP.A014_HA1E_24H:D08,BRD-K57222227
24741,REP.A014_HA1E_24H:D09,BRD-K57222227
24742,REP.A014_HA1E_24H:D10,BRD-K57222227
24743,REP.A014_HA1E_24H:D11,BRD-K57222227
24744,REP.A014_HA1E_24H:D12,BRD-K57222227
24745,REP.A014_PC3_24H:D12,BRD-K57222227
24746,REP.A014_PC3_24H:D11,BRD-K57222227
24747,REP.A014_PC3_24H:D10,BRD-K57222227
24748,REP.A014_PC3_24H:D09,BRD-K57222227
24749,REP.A014_PC3_24H:D07,BRD-K57222227
24750,REP.A014_HELA_24H:D11,BRD-K57222227
24751,REP.A014_MCF7_24H:D07,BRD-K57222227
24752,REP.A014_MCF7_24H:D08,BRD-K57222227
24753,REP.A014_MCF7_24H:D09,BRD-K57222227
24754,REP.A014_MCF7_24H:D10,BRD-K57222227
24755,REP.A014_HT29_24H:D11,BRD-K57222227
24756,REP.A014_MCF7_24H:D12,BRD-K57222227
24757,REP.A014_MCF7_24H:D11,BRD-K57222227
24758,REP.A014_HT29_24H:D10,BRD-K57222227
24759,REP.A014_YAPC_24H:D12,BRD-K57222227
24760,REP.A014_YAPC_24H:D10,BRD-K57222227
24761,REP.A014_A375_24H:D09,BRD-K57222227
24762,REP.A013_HELA_24H:O15,BRD-A44090213
24763,REP.A013_HT29_24H:O18,BRD-A44090213
24764,REP.A013_HA1E_24H:O17,BRD-A44090213
24765,REP.A013_HA1E_24H:O18,BRD-A44090213
24766,REP.A013_YAPC_24H:O17,BRD-A44090213
24767,REP.A013_YAPC_24H:O18,BRD-A44090213
24768,REP.A013_YAPC_24H:O13,BRD-A44090213
24769,REP.A013_YAPC_24H:O14,BRD-A44090213
24770,REP.A013_YAPC_24H:O15,BRD-A44090213
24771,REP.A013_YAPC_24H:O16,BRD-A44090213
24772,REP.A013_A375_24H:O18,BRD-A44090213
24773,REP.A013_A375_24H:O17,BRD-A44090213
24774,REP.A013_A375_24H:O16,BRD-A44090213
24775,REP.A013_A375_24H:O15,BRD-A44090213
24776,REP.A013_A375_24H:O14,BRD-A44090213
24777,REP.A013_A375_24H:O13,BRD-A44090213
24778,REP.A013_HT29_24H:O17,BRD-A44090213
24779,REP.A013_MCF7_24H:O14,BRD-A44090213
24780,REP.A013_MCF7_24H:O13,BRD-A44090213
24781,REP.A013_MCF7_24H:O16,BRD-A44090213
24782,REP.A013_MCF7_24H:O18,BRD-A44090213
24783,REP.A013_HELA_24H:O16,BRD-A44090213
24784,REP.A013_HELA_24H:O17,BRD-A44090213
24785,REP.A013_HELA_24H:O18,BRD-A44090213
24786,REP.A013_HELA_24H:O14,BRD-A44090213
24787,REP.A013_HELA_24H:O13,BRD-A44090213
24788,REP.A013_HA1E_24H:O13,BRD-A44090213
24789,REP.A013_HA1E_24H:O14,BRD-A44090213
24790,REP.A013_PC3_24H:O18,BRD-A44090213
24791,REP.A013_PC3_24H:O17,BRD-A44090213
24792,REP.A013_MCF7_24H:O15,BRD-A44090213
24793,REP.A013_PC3_24H:O16,BRD-A44090213
24794,REP.A013_HA1E_24H:O16,BRD-A44090213
24795,REP.A013_HT29_24H:O13,BRD-A44090213
24796,REP.A013_HT29_24H:O14,BRD-A44090213
24797,REP.A013_PC3_24H:O15,BRD-A44090213
24798,REP.A013_PC3_24H:O14,BRD-A44090213
24799,REP.A013_HT29_24H:O16,BRD-A44090213
24800,REP.A013_PC3_24H:O13,BRD-A44090213
24801,REP.A013_MCF7_24H:O17,BRD-A44090213
24802,REP.A013_HA1E_24H:O15,BRD-A44090213
24803,REP.A013_HT29_24H:O15,BRD-A44090213
24804,REP.A024_HA1E_24H:I20,BRD-K76953762
24805,REP.A024_A375_24H:I22,BRD-K76953762
24806,REP.A024_HA1E_24H:I21,BRD-K76953762
24807,REP.A024_HA1E_24H:I22,BRD-K76953762
24808,REP.A024_A375_24H:I23,BRD-K76953762
24809,REP.A024_MCF7_24H:I22,BRD-K76953762
24810,REP.A024_HA1E_24H:I23,BRD-K76953762
24811,REP.A024_HA1E_24H:I24,BRD-K76953762
24812,REP.A024_HT29_24H:I24,BRD-K76953762
24813,REP.A024_A375_24H:I21,BRD-K76953762
24814,REP.A024_MCF7_24H:I24,BRD-K76953762
24815,REP.A024_A375_24H:I24,BRD-K76953762
24816,REP.A024_PC3_24H:I19,BRD-K76953762
24817,REP.A024_HELA_24H:I23,BRD-K76953762
24818,REP.A024_MCF7_24H:I23,BRD-K76953762
24819,REP.A024_MCF7_24H:I21,BRD-K76953762
24820,REP.A024_PC3_24H:I22,BRD-K76953762
24821,REP.A024_PC3_24H:I21,BRD-K76953762
24822,REP.A024_PC3_24H:I20,BRD-K76953762
24823,REP.A024_HT29_24H:I22,BRD-K76953762
24824,REP.A024_HT29_24H:I21,BRD-K76953762
24825,REP.A024_HT29_24H:I20,BRD-K76953762
24826,REP.A024_HT29_24H:I19,BRD-K76953762
24827,REP.A024_PC3_24H:I23,BRD-K76953762
24828,REP.A024_PC3_24H:I24,BRD-K76953762
24829,REP.A024_YAPC_24H:I19,BRD-K76953762
24830,REP.A024_HELA_24H:I24,BRD-K76953762
24831,REP.A024_YAPC_24H:I20,BRD-K76953762
24832,REP.A024_YAPC_24H:I23,BRD-K76953762
24833,REP.A024_HT29_24H:I23,BRD-K76953762
24834,REP.A024_YAPC_24H:I24,BRD-K76953762
24835,REP.A024_MCF7_24H:I19,BRD-K76953762
24836,REP.A024_MCF7_24H:I20,BRD-K76953762
24837,REP.A024_HA1E_24H:I19,BRD-K76953762
24838,REP.A024_A375_24H:I19,BRD-K76953762
24839,REP.A024_A375_24H:I20,BRD-K76953762
24840,REP.A024_HELA_24H:I19,BRD-K76953762
24841,REP.A024_HELA_24H:I20,BRD-K76953762
24842,REP.A024_HELA_24H:I21,BRD-K76953762
24843,REP.A024_HELA_24H:I22,BRD-K76953762
24844,REP.A024_YAPC_24H:I21,BRD-K76953762
24845,REP.A024_YAPC_24H:I22,BRD-K76953762
24846,REP.A001_HELA_24H:J21,BRD-A28787076
24847,REP.A001_PC3_24H:J21,BRD-A28787076
24848,REP.A001_PC3_24H:J22,BRD-A28787076
24849,REP.A001_PC3_24H:J23,BRD-A28787076
24850,REP.A001_HELA_24H:J22,BRD-A28787076
24851,REP.A001_HELA_24H:J23,BRD-A28787076
24852,REP.A001_PC3_24H:J24,BRD-A28787076
24853,REP.A001_HELA_24H:J20,BRD-A28787076
24854,REP.A001_PC3_24H:J20,BRD-A28787076
24855,REP.A001_A375_24H:J20,BRD-A28787076
24856,REP.A001_A375_24H:J21,BRD-A28787076
24857,REP.A001_A375_24H:J22,BRD-A28787076
24858,REP.A001_MCF7_24H:J20,BRD-A28787076
24859,REP.A001_A375_24H:J23,BRD-A28787076
24860,REP.A001_YAPC_24H:J20,BRD-A28787076
24861,REP.A001_YAPC_24H:J21,BRD-A28787076
24862,REP.A001_YAPC_24H:J22,BRD-A28787076
24863,REP.A001_YAPC_24H:J23,BRD-A28787076
24864,REP.A001_HELA_24H:J24,BRD-A28787076
24865,REP.A001_YAPC_24H:J24,BRD-A28787076
24866,REP.A001_A375_24H:J24,BRD-A28787076
24867,REP.A001_A375_24H:J19,BRD-A28787076
24868,REP.A001_MCF7_24H:J19,BRD-A28787076
24869,REP.A001_HELA_24H:J19,BRD-A28787076
24870,REP.A001_PC3_24H:J19,BRD-A28787076
24871,REP.A001_HA1E_24H:J24,BRD-A28787076
24872,REP.A001_HA1E_24H:J23,BRD-A28787076
24873,REP.A001_HA1E_24H:J22,BRD-A28787076
24874,REP.A001_HA1E_24H:J21,BRD-A28787076
24875,REP.A001_HA1E_24H:J20,BRD-A28787076
24876,REP.A001_HA1E_24H:J19,BRD-A28787076
24877,REP.A001_HT29_24H:J19,BRD-A28787076
24878,REP.A001_HT29_24H:J20,BRD-A28787076
24879,REP.A001_HT29_24H:J21,BRD-A28787076
24880,REP.A001_YAPC_24H:J19,BRD-A28787076
24881,REP.A001_HT29_24H:J23,BRD-A28787076
24882,REP.A001_HT29_24H:J24,BRD-A28787076
24883,REP.A001_HT29_24H:J22,BRD-A28787076
24884,REP.A001_MCF7_24H:J21,BRD-A28787076
24885,REP.A001_MCF7_24H:J24,BRD-A28787076
24886,REP.A001_MCF7_24H:J23,BRD-A28787076
24887,REP.A001_MCF7_24H:J22,BRD-A28787076
24888,REP.A001_HELA_24H:J21,BRD-A28787076
24889,REP.A001_PC3_24H:J21,BRD-A28787076
24890,REP.A001_PC3_24H:J22,BRD-A28787076
24891,REP.A001_PC3_24H:J23,BRD-A28787076
24892,REP.A001_HELA_24H:J22,BRD-A28787076
24893,REP.A001_HELA_24H:J23,BRD-A28787076
24894,REP.A001_PC3_24H:J24,BRD-A28787076
24895,REP.A001_HELA_24H:J20,BRD-A28787076
24896,REP.A001_PC3_24H:J20,BRD-A28787076
24897,REP.A001_A375_24H:J20,BRD-A28787076
24898,REP.A001_A375_24H:J21,BRD-A28787076
24899,REP.A001_A375_24H:J22,BRD-A28787076
24900,REP.A001_MCF7_24H:J20,BRD-A28787076
24901,REP.A001_A375_24H:J23,BRD-A28787076
24902,REP.A001_YAPC_24H:J20,BRD-A28787076
24903,REP.A001_YAPC_24H:J21,BRD-A28787076
24904,REP.A001_YAPC_24H:J22,BRD-A28787076
24905,REP.A001_YAPC_24H:J23,BRD-A28787076
24906,REP.A001_HELA_24H:J24,BRD-A28787076
24907,REP.A001_YAPC_24H:J24,BRD-A28787076
24908,REP.A001_A375_24H:J24,BRD-A28787076
24909,REP.A001_A375_24H:J19,BRD-A28787076
24910,REP.A001_MCF7_24H:J19,BRD-A28787076
24911,REP.A001_HELA_24H:J19,BRD-A28787076
24912,REP.A001_PC3_24H:J19,BRD-A28787076
24913,REP.A001_HA1E_24H:J24,BRD-A28787076
24914,REP.A001_HA1E_24H:J23,BRD-A28787076
24915,REP.A001_HA1E_24H:J22,BRD-A28787076
24916,REP.A001_HA1E_24H:J21,BRD-A28787076
24917,REP.A001_HA1E_24H:J20,BRD-A28787076
24918,REP.A001_HA1E_24H:J19,BRD-A28787076
24919,REP.A001_HT29_24H:J19,BRD-A28787076
24920,REP.A001_HT29_24H:J20,BRD-A28787076
24921,REP.A001_HT29_24H:J21,BRD-A28787076
24922,REP.A001_YAPC_24H:J19,BRD-A28787076
24923,REP.A001_HT29_24H:J23,BRD-A28787076
24924,REP.A001_HT29_24H:J24,BRD-A28787076
24925,REP.A001_HT29_24H:J22,BRD-A28787076
24926,REP.A001_MCF7_24H:J21,BRD-A28787076
24927,REP.A001_MCF7_24H:J24,BRD-A28787076
24928,REP.A001_MCF7_24H:J23,BRD-A28787076
24929,REP.A001_MCF7_24H:J22,BRD-A28787076
24930,REP.A001_HELA_24H:J21,BRD-A28787076
24931,REP.A001_PC3_24H:J21,BRD-A28787076
24932,REP.A001_PC3_24H:J22,BRD-A28787076
24933,REP.A001_PC3_24H:J23,BRD-A28787076
24934,REP.A001_HELA_24H:J22,BRD-A28787076
24935,REP.A001_HELA_24H:J23,BRD-A28787076
24936,REP.A001_PC3_24H:J24,BRD-A28787076
24937,REP.A001_HELA_24H:J20,BRD-A28787076
24938,REP.A001_PC3_24H:J20,BRD-A28787076
24939,REP.A001_A375_24H:J20,BRD-A28787076
24940,REP.A001_A375_24H:J21,BRD-A28787076
24941,REP.A001_A375_24H:J22,BRD-A28787076
24942,REP.A001_MCF7_24H:J20,BRD-A28787076
24943,REP.A001_A375_24H:J23,BRD-A28787076
24944,REP.A001_YAPC_24H:J20,BRD-A28787076
24945,REP.A001_YAPC_24H:J21,BRD-A28787076
24946,REP.A001_YAPC_24H:J22,BRD-A28787076
24947,REP.A001_YAPC_24H:J23,BRD-A28787076
24948,REP.A001_HELA_24H:J24,BRD-A28787076
24949,REP.A001_YAPC_24H:J24,BRD-A28787076
24950,REP.A001_A375_24H:J24,BRD-A28787076
24951,REP.A001_A375_24H:J19,BRD-A28787076
24952,REP.A001_MCF7_24H:J19,BRD-A28787076
24953,REP.A001_HELA_24H:J19,BRD-A28787076
24954,REP.A001_PC3_24H:J19,BRD-A28787076
24955,REP.A001_HA1E_24H:J24,BRD-A28787076
24956,REP.A001_HA1E_24H:J23,BRD-A28787076
24957,REP.A001_HA1E_24H:J22,BRD-A28787076
24958,REP.A001_HA1E_24H:J21,BRD-A28787076
24959,REP.A001_HA1E_24H:J20,BRD-A28787076
24960,REP.A001_HA1E_24H:J19,BRD-A28787076
24961,REP.A001_HT29_24H:J19,BRD-A28787076
24962,REP.A001_HT29_24H:J20,BRD-A28787076
24963,REP.A001_HT29_24H:J21,BRD-A28787076
24964,REP.A001_YAPC_24H:J19,BRD-A28787076
24965,REP.A001_HT29_24H:J23,BRD-A28787076
24966,REP.A001_HT29_24H:J24,BRD-A28787076
24967,REP.A001_HT29_24H:J22,BRD-A28787076
24968,REP.A001_MCF7_24H:J21,BRD-A28787076
24969,REP.A001_MCF7_24H:J24,BRD-A28787076
24970,REP.A001_MCF7_24H:J23,BRD-A28787076
24971,REP.A001_MCF7_24H:J22,BRD-A28787076
24972,REP.A028_MCF7_24H:E14,BRD-K93618743
24973,REP.A028_HA1E_24H:E16,BRD-K93618743
24974,REP.A028_HA1E_24H:E17,BRD-K93618743
24975,REP.A028_PC3_24H:E13,BRD-K93618743
24976,REP.A028_HT29_24H:E18,BRD-K93618743
24977,REP.A028_HT29_24H:E17,BRD-K93618743
24978,REP.A028_HT29_24H:E16,BRD-K93618743
24979,REP.A028_HT29_24H:E14,BRD-K93618743
24980,REP.A028_HT29_24H:E13,BRD-K93618743
24981,REP.A028_HA1E_24H:E18,BRD-K93618743
24982,REP.A028_PC3_24H:E17,BRD-K93618743
24983,REP.A028_A375_24H:E18,BRD-K93618743
24984,REP.A028_A375_24H:E17,BRD-K93618743
24985,REP.A028_A375_24H:E16,BRD-K93618743
24986,REP.A028_A375_24H:E15,BRD-K93618743
24987,REP.A028_HELA_24H:E13,BRD-K93618743
24988,REP.A028_A375_24H:E14,BRD-K93618743
24989,REP.A028_A375_24H:E13,BRD-K93618743
24990,REP.A028_HA1E_24H:E15,BRD-K93618743
24991,REP.A028_HA1E_24H:E14,BRD-K93618743
24992,REP.A028_PC3_24H:E14,BRD-K93618743
24993,REP.A028_MCF7_24H:E15,BRD-K93618743
24994,REP.A028_MCF7_24H:E13,BRD-K93618743
24995,REP.A028_MCF7_24H:E16,BRD-K93618743
24996,REP.A028_MCF7_24H:E17,BRD-K93618743
24997,REP.A028_MCF7_24H:E18,BRD-K93618743
24998,REP.A028_HELA_24H:E18,BRD-K93618743
24999,REP.A028_HELA_24H:E17,BRD-K93618743
25000,REP.A028_YAPC_24H:E18,BRD-K93618743
25001,REP.A028_HELA_24H:E16,BRD-K93618743
25002,REP.A028_HELA_24H:E15,BRD-K93618743
25003,REP.A028_HA1E_24H:E13,BRD-K93618743
25004,REP.A028_HT29_24H:E15,BRD-K93618743
25005,REP.A028_YAPC_24H:E17,BRD-K93618743
25006,REP.A028_YAPC_24H:E16,BRD-K93618743
25007,REP.A028_YAPC_24H:E15,BRD-K93618743
25008,REP.A028_YAPC_24H:E14,BRD-K93618743
25009,REP.A028_YAPC_24H:E13,BRD-K93618743
25010,REP.A028_PC3_24H:E15,BRD-K93618743
25011,REP.A028_PC3_24H:E18,BRD-K93618743
25012,REP.A028_PC3_24H:E16,BRD-K93618743
25013,REP.A028_HELA_24H:E14,BRD-K93618743
25014,REP.A008_HA1E_24H:G03,BRD-K60038276
25015,REP.A008_HA1E_24H:G02,BRD-K60038276
25016,REP.A008_MCF7_24H:G01,BRD-K60038276
25017,REP.A008_PC3_24H:G05,BRD-K60038276
25018,REP.A008_HT29_24H:G05,BRD-K60038276
25019,REP.A008_HA1E_24H:G01,BRD-K60038276
25020,REP.A008_HA1E_24H:G04,BRD-K60038276
25021,REP.A008_HA1E_24H:G05,BRD-K60038276
25022,REP.A008_HA1E_24H:G06,BRD-K60038276
25023,REP.A008_HT29_24H:G06,BRD-K60038276
25024,REP.A008_HELA_24H:G06,BRD-K60038276
25025,REP.A008_YAPC_24H:G03,BRD-K60038276
25026,REP.A008_HELA_24H:G01,BRD-K60038276
25027,REP.A008_YAPC_24H:G05,BRD-K60038276
25028,REP.A008_YAPC_24H:G02,BRD-K60038276
25029,REP.A008_YAPC_24H:G01,BRD-K60038276
25030,REP.A008_HT29_24H:G04,BRD-K60038276
25031,REP.A008_YAPC_24H:G06,BRD-K60038276
25032,REP.A008_HELA_24H:G02,BRD-K60038276
25033,REP.A008_MCF7_24H:G06,BRD-K60038276
25034,REP.A008_HT29_24H:G03,BRD-K60038276
25035,REP.A008_MCF7_24H:G03,BRD-K60038276
25036,REP.A008_PC3_24H:G01,BRD-K60038276
25037,REP.A008_PC3_24H:G02,BRD-K60038276
25038,REP.A008_A375_24H:G06,BRD-K60038276
25039,REP.A008_HT29_24H:G02,BRD-K60038276
25040,REP.A008_HELA_24H:G03,BRD-K60038276
25041,REP.A008_A375_24H:G05,BRD-K60038276
25042,REP.A008_PC3_24H:G06,BRD-K60038276
25043,REP.A008_MCF7_24H:G05,BRD-K60038276
25044,REP.A008_HT29_24H:G01,BRD-K60038276
25045,REP.A008_A375_24H:G01,BRD-K60038276
25046,REP.A008_A375_24H:G02,BRD-K60038276
25047,REP.A008_MCF7_24H:G04,BRD-K60038276
25048,REP.A008_HELA_24H:G04,BRD-K60038276
25049,REP.A008_MCF7_24H:G02,BRD-K60038276
25050,REP.A008_HELA_24H:G05,BRD-K60038276
25051,REP.A008_A375_24H:G03,BRD-K60038276
25052,REP.A008_PC3_24H:G03,BRD-K60038276
25053,REP.A008_PC3_24H:G04,BRD-K60038276
25054,REP.A008_A375_24H:G04,BRD-K60038276
25055,REP.A008_YAPC_24H:G04,BRD-K60038276
25056,REP.A005_HT29_24H:C14,BRD-K08547377
25057,REP.A005_MCF7_24H:C13,BRD-K08547377
25058,REP.A005_HELA_24H:C14,BRD-K08547377
25059,REP.A005_HELA_24H:C18,BRD-K08547377
25060,REP.A005_HA1E_24H:C16,BRD-K08547377
25061,REP.A005_HA1E_24H:C15,BRD-K08547377
25062,REP.A005_HA1E_24H:C14,BRD-K08547377
25063,REP.A005_HA1E_24H:C13,BRD-K08547377
25064,REP.A005_HT29_24H:C18,BRD-K08547377
25065,REP.A005_HELA_24H:C17,BRD-K08547377
25066,REP.A005_A375_24H:C13,BRD-K08547377
25067,REP.A005_A375_24H:C14,BRD-K08547377
25068,REP.A005_A375_24H:C16,BRD-K08547377
25069,REP.A005_A375_24H:C17,BRD-K08547377
25070,REP.A005_A375_24H:C18,BRD-K08547377
25071,REP.A005_PC3_24H:C13,BRD-K08547377
25072,REP.A005_PC3_24H:C14,BRD-K08547377
25073,REP.A005_A375_24H:C15,BRD-K08547377
25074,REP.A005_PC3_24H:C15,BRD-K08547377
25075,REP.A005_PC3_24H:C16,BRD-K08547377
25076,REP.A005_YAPC_24H:C18,BRD-K08547377
25077,REP.A005_YAPC_24H:C17,BRD-K08547377
25078,REP.A005_YAPC_24H:C16,BRD-K08547377
25079,REP.A005_YAPC_24H:C15,BRD-K08547377
25080,REP.A005_YAPC_24H:C14,BRD-K08547377
25081,REP.A005_YAPC_24H:C13,BRD-K08547377
25082,REP.A005_HT29_24H:C17,BRD-K08547377
